BLOCKID10,ncessch_3,high_schnm,ncessch_2,mid_schnm,ncessch_1,primary_schnm
371559618011036,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559613012024,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613012000,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559605031024,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559607022022,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559610003097,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559616011004,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615003030,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559618011080,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559613022024,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559605031040,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559613024020,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559608012040,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559618021021,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559613025001,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559615003007,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559608011041,370393002237,Lumberton Senior High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021100,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022055,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559616023034,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617004049,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001027,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022029,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559613024007,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559603002031,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559614002093,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559613023011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559603001092,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559618011040,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559612001018,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559604022007,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559606003037,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559603002025,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559607011026,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559604014041,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559615001007,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559603001044,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559602012002,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559613011103,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559601022010,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559613011002,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559605031001,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559601011030,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559605023008,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605012005,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605012015,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559604022027,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559620021001,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559605031037,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559602011012,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012086,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559613011094,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559616021009,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559619002021,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003056,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001050,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002031,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022032,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002038,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619001006,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003040,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617002073,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617003008,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001000,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002052,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002076,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001052,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003002,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003019,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022036,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022024,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617004050,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001046,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022093,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004001,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004014,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559607011049,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559616021096,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616021075,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617003055,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022078,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022099,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022070,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559602011028,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012011,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013049,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012030,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011053,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012042,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602013090,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012059,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602011061,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013092,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011050,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012024,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012021,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012020,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559619001025,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001028,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001037,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001038,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002080,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001048,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004003,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559602011015,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559604011014,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011075,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011049,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011004,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011120,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011066,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011139,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559617004009,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618012010,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559617001055,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001054,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618021069,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021070,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619005019,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
